std_smiles,pchembl_median,n_measurements,any_units,any_mol_id,log_ic50_m,log_ic50_nM,target_chembl_id,target_name,leak_exact,leak_tani,leak_any
Cc1ncoc1-c1nnc(SCCCN2CCC3(CCc4c(Br)cccc43)C2)n1C,6.2,1,nM,CHEMBL1258713,-6.2,2.8,CHEMBL240,hERG,False,False,False
Cc1ncoc1-c1nnc(SCCCN2CCC3(CCc4cc(Br)ccc43)C2)n1C,6.5,1,nM,CHEMBL1258712,-6.5,2.5,CHEMBL240,hERG,False,False,False
Cc1ncoc1-c1nnc(SCCCN2CCC3(CCc4cc(F)ccc43)C2)n1C,5.6,1,nM,CHEMBL1258949,-5.6,3.4000000000000004,CHEMBL240,hERG,False,False,False
Cc1ncoc1-c1nnc(SCCCN2CCC3(CCc4ccc(Br)cc43)C2)n1C,6.1,1,nM,CHEMBL1258833,-6.1,2.9000000000000004,CHEMBL240,hERG,False,False,False
Cc1ncoc1-c1nnc(SCCCN2CCC3(c4ccc(C(F)(F)F)cc4)CC3C2)n1C,6.1,1,nM,CHEMBL1257686,-6.1,2.9000000000000004,CHEMBL240,hERG,False,False,False
Cc1ncoc1-c1nnc(SCCCN2CCC3(c4cccc(C(F)(F)F)c4)CC3C2)n1C,6.7,1,nM,CHEMBL1257808,-6.7,2.3,CHEMBL240,hERG,False,False,False
Cc1ncoc1-c1nnc(SCCCN2CCC3(c4ccccc4)CC3C2)n1C,5.3,1,nM,CHEMBL1257565,-5.3,3.7,CHEMBL240,hERG,False,False,False
Cc1ncoc1-c1nnc(SCCCN2CCC3CC3(c3ccc(C(F)(F)F)cc3)C2)n1C,5.7,1,nM,CHEMBL1257566,-5.7,3.3,CHEMBL240,hERG,False,False,False
Cc1ncoc1-c1nnc(SCCCN2CCC3CC3(c3ccc(C(F)(F)F)cc3)CC2)n1C,5.8,1,nM,CHEMBL1257809,-5.8,3.2,CHEMBL240,hERG,False,False,False
Cc1ncoc1-c1nnc(SCCCN2CCC3CC3(c3cccc(C(F)(F)F)c3)C2)n1C,5.7,1,nM,CHEMBL1257687,-5.7,3.3,CHEMBL240,hERG,False,False,False
Cc1ncoc1-c1nnc(SCCCN2CCC3CC3(c3ccccc3)C2)n1C,5.2,1,nM,CHEMBL1257447,-5.2,3.8,CHEMBL240,hERG,False,False,False
Cc1ncoc1-c1nnc(SCCCN2CC[C@@]3(C[C@@H]3c3ccc(C(F)(F)F)cc3)C2)n1C,6.43,1,nM,CHEMBL3944642,-6.43,2.5700000000000003,CHEMBL240,hERG,True,True,True
Cc1ncoc1-c1nnc(SCCCN2CC[C@@]3(C[C@@H]3c3ccc(C(F)(F)F)cc3F)C2)n1C,6.35,1,nM,CHEMBL3901587,-6.35,2.6500000000000004,CHEMBL240,hERG,True,True,True
Cc1ncoc1-c1nnc(SCCCN2CC[C@@]3(C[C@@H]3c3ccccc3)C2)n1C,5.44,1,nM,CHEMBL3901211,-5.44,3.5599999999999996,CHEMBL240,hERG,True,True,True
Cc1ncoc1-c1nnc(SCCCN2CC[C@@]3(C[C@@H]3c3ccccc3C(F)(F)F)C2)n1C,6.05,1,nM,CHEMBL3975989,-6.05,2.95,CHEMBL240,hERG,True,True,True
Cc1ncoc1-c1nnc(SCCCN2CC[C@@]3(C[C@H]3c3ccc(C(F)(F)F)cc3F)C2)n1C,6.28,1,nM,CHEMBL3955505,-6.28,2.7199999999999998,CHEMBL240,hERG,True,True,True
Cc1ncoc1-c1nnc(SCCCN2CC[C@@]3(C[C@H]3c3ccc(F)cc3)C2)n1C,6.22,1,nM,CHEMBL3963783,-6.22,2.7800000000000002,CHEMBL240,hERG,True,True,True
Cc1ncoc1-c1nnc(SCCCN2CC[C@@]3(C[C@H]3c3ccc(F)cc3C(F)(F)F)C2)n1C,5.57,1,nM,CHEMBL3975147,-5.57,3.4299999999999997,CHEMBL240,hERG,True,True,True
Cc1ncoc1-c1nnc(SCCCN2CC[C@@]3(C[C@H]3c3ccc(F)cc3F)C2)n1C,6.12,1,nM,CHEMBL3926847,-6.12,2.88,CHEMBL240,hERG,True,True,True
Cc1ncoc1-c1nnc(SCCCN2CC[C@@]3(C[C@H]3c3ccccc3)C2)n1C,5.54,1,nM,CHEMBL3983937,-5.54,3.46,CHEMBL240,hERG,True,True,True
Cc1ncoc1-c1nnc(SCCCN2CC[C@]3(C[C@@H]3c3cc(Cl)cc(Cl)c3)C2)n1C,6.58,1,nM,CHEMBL3899336,-6.58,2.42,CHEMBL240,hERG,True,True,True
Cc1ncoc1-c1nnc(SCCCN2CC[C@]3(C[C@@H]3c3ccc(C(F)(F)F)cc3)C2)n1C,6.39,1,nM,CHEMBL3935692,-6.39,2.6100000000000003,CHEMBL240,hERG,True,True,True
Cc1ncoc1-c1nnc(SCCCN2CC[C@]3(C[C@@H]3c3ccc(C(F)(F)F)cc3F)C2)n1C,6.16,1,nM,CHEMBL3927895,-6.16,2.84,CHEMBL240,hERG,False,True,True
Cc1ncoc1-c1nnc(SCCCN2CC[C@]3(C[C@@H]3c3ccccc3)C2)n1C,5.33,1,nM,CHEMBL3913062,-5.33,3.67,CHEMBL240,hERG,False,True,True
Cc1ncoc1-c1nnc(SCCCN2CC[C@]3(C[C@H]3c3ccc(C(F)(F)F)cc3)C2)n1C,6.72,1,nM,CHEMBL3913607,-6.72,2.2800000000000002,CHEMBL240,hERG,True,True,True
Cc1ncoc1-c1nnc(SCCCN2CC[C@]3(C[C@H]3c3ccc(C(F)(F)F)cc3F)C2)n1C,6.6,1,nM,CHEMBL3935776,-6.6,2.4000000000000004,CHEMBL240,hERG,True,True,True
Cc1ncoc1-c1nnc(SCCCN2CC[C@]3(C[C@H]3c3ccc(F)cc3C(F)(F)F)C2)n1C,5.92,1,nM,CHEMBL3985877,-5.92,3.08,CHEMBL240,hERG,True,True,True
Cc1ncoc1-c1nnc(SCCCN2CC[C@]3(C[C@H]3c3ccccc3)C2)n1C,5.4,1,nM,CHEMBL3958494,-5.4,3.5999999999999996,CHEMBL240,hERG,True,True,True
Cc1ncoc1-c1nnc(SCCCN2CC[C@]3(C[C@H]3c3ccccc3C(F)(F)F)C2)n1C,5.71,1,nM,CHEMBL3914195,-5.71,3.29,CHEMBL240,hERG,True,True,True
Cc1ncoc1-c1nnc(SCCCN2CCc3cc4c(cc3CC2)N(C)C(=O)CO4)n1C,4.6,1,nM,CHEMBL257534,-4.6,4.4,CHEMBL240,hERG,False,False,False
Cc1ncoc1-c1nnc(SCCCN2CCc3cc4c(cc3CC2)OCC(=O)N4)n1C,7.2,1,nM,CHEMBL257536,-7.2,1.7999999999999998,CHEMBL240,hERG,False,False,False
Cc1ncoc1-c1nnc(SCCCN2CCc3cc4nc(C(C)C)oc4cc3CC2)n1C,5.4,1,nM,CHEMBL256016,-5.4,3.5999999999999996,CHEMBL240,hERG,False,False,False
Cc1ncoc1-c1nnc(SCCCN2CCc3cc4nc(C(F)(F)C(F)(F)F)oc4cc3CC2)n1C,6.7,1,nM,CHEMBL271083,-6.7,2.3,CHEMBL240,hERG,False,False,False
Cc1ncoc1-c1nnc(SCCCN2CCc3cc4nc(CC5CC5)oc4cc3CC2)n1C,6.0,1,nM,CHEMBL255619,-6.0,3.0,CHEMBL240,hERG,False,False,False
Cc1ncoc1-c1nnc(SCCCN2CCc3cc4ncoc4cc3CC2)n1C,5.2,1,nM,CHEMBL255621,-5.2,3.8,CHEMBL240,hERG,False,False,False
Cc1ncoc1-c1nnc(SCCCN2CCc3cc4onc(C)c4cc3CC2)n1C,5.2,1,nM,CHEMBL256475,-5.2,3.8,CHEMBL240,hERG,False,False,False
Cc1ncoc1-c1nnc(SCCCN2CCc3ccc4nc(C(C)(F)F)oc4c3CC2)n1C,5.3,1,nM,CHEMBL272775,-5.3,3.7,CHEMBL240,hERG,False,False,False
Cc1ncoc1-c1nnc(SCCCN2CCc3ccc4nc(C(F)(F)F)oc4c3CC2)n1C,5.3,1,nM,CHEMBL256659,-5.3,3.7,CHEMBL240,hERG,False,False,False
Cc1ncoc1-c1nnc(SCCCN2CCc3ccc4oc(C(C)(F)F)nc4c3CC2)n1C,5.6,1,nM,CHEMBL437792,-5.6,3.4000000000000004,CHEMBL240,hERG,False,False,False
Cc1ncoc1-c1nnc(SCCCN2CCc3ccc4oc(C(F)(F)C(F)(F)F)nc4c3CC2)n1C,6.5,1,nM,CHEMBL402215,-6.5,2.5,CHEMBL240,hERG,False,False,False
