std_smiles,pchembl_median,n_measurements,any_units,any_mol_id,log_ic50_m,log_ic50_nM,target_chembl_id,target_name,leak_exact,leak_tani,leak_any
CN(C)CCc1c[nH]c2ccc(Cn3ccnn3)cc12,6.9,1,nM,CHEMBL50837,-6.9,2.0999999999999996,CHEMBL214,serotonin_1a_receptor,False,False,False
CN(C)CCc1c[nH]c2ccc(Cn3cnnn3)cc12,6.8,1,nM,CHEMBL53485,-6.8,2.2,CHEMBL214,serotonin_1a_receptor,False,False,False
CN(C)CCc1c[nH]c2ccc(Cn3ncnn3)cc12,6.7,1,nM,CHEMBL53467,-6.7,2.3,CHEMBL214,serotonin_1a_receptor,False,False,False
CN(C)CCc1c[nH]c2ccccc12,6.75,1,nM,CHEMBL3183055,-6.75,2.25,CHEMBL214,serotonin_1a_receptor,False,False,False
CN(C)CCc1coc2ccc(C(N)=O)cc12,8.04,1,nM,CHEMBL18710,-8.04,0.9600000000000009,CHEMBL214,serotonin_1a_receptor,False,False,False
CN(C)[C@@H]1CC[C@H](c2c[nH]c3ccc(C#N)cc23)C1,5.89,1,nM,CHEMBL1275709,-5.89,3.1100000000000003,CHEMBL214,serotonin_1a_receptor,False,False,False
CN(C)[C@H]1CC[C@@H](c2c[nH]c3ccc(F)cc23)C1,5.96,1,nM,CHEMBL1275791,-5.96,3.04,CHEMBL214,serotonin_1a_receptor,False,False,False
CN(C)[C@H]1C[C@H](c2c[nH]c3ccc(CC4COC(=O)N4)cc32)C1,5.45,1,nM,CHEMBL2110300,-5.45,3.55,CHEMBL214,serotonin_1a_receptor,False,False,False
CN(C)c1nc(N[C@H]2CC[C@@H](NC(=O)c3ccc(F)c(F)c3)CC2)nc2ccccc12,7.77,1,nM,CHEMBL182150,-7.77,1.2300000000000004,CHEMBL214,serotonin_1a_receptor,False,False,False
CN1C(=O)COc2cc(CCCCN3CCN(c4cccc(C(F)(F)F)c4)CC3)ccc21,9.22,1,nM,CHEMBL64610,-9.22,-0.22000000000000064,CHEMBL214,serotonin_1a_receptor,False,False,False
CN1C(=O)COc2cc(CCN3CCN(c4cccc(C(F)(F)F)c4)CC3)ccc21,9.15,1,nM,CHEMBL60047,-9.15,-0.15000000000000036,CHEMBL214,serotonin_1a_receptor,False,False,False
CN1CCC(=C(F)c2cccc(NC(=O)c3c(F)cc(F)cc3F)n2)CC1,6.82,1,nM,CHEMBL4851044,-6.82,2.1799999999999997,CHEMBL214,serotonin_1a_receptor,False,False,False
CN1CCN(C2=Nc3cc(Cl)ccc3Nc3ccccc32)CC1,6.82,1,nM,CHEMBL42,-6.82,2.1799999999999997,CHEMBL214,serotonin_1a_receptor,False,False,False
CN1CCN(c2ccc3c(c2)N(S(=O)(=O)c2ccc4ccccc4c2)CCC3=O)CC1,6.17,1,nM,CHEMBL1642116,-6.17,2.83,CHEMBL214,serotonin_1a_receptor,False,False,False
CN1CCN(c2cccc(N(C)S(=O)(=O)c3ccc4ccccc4c3)c2)CC1,7.02,1,nM,CHEMBL1222362,-7.02,1.9800000000000004,CHEMBL214,serotonin_1a_receptor,False,False,False
CN1CCN(c2cccc(N(CC3CC3)S(=O)(=O)c3ccc4ccccc4c3)c2)CC1,6.17,1,nM,CHEMBL1221449,-6.17,2.83,CHEMBL214,serotonin_1a_receptor,False,False,False
CN1CCN(c2cccc(N(Cc3ccccc3)S(=O)(=O)c3ccc4ccccc4c3)c2)CC1,6.55,1,nM,CHEMBL1221452,-6.55,2.45,CHEMBL214,serotonin_1a_receptor,False,False,False
CN1CCN(c2cccc(NS(=O)(=O)c3ccc4ccccc4c3)c2)CC1,7.24,1,nM,CHEMBL1221497,-7.24,1.7599999999999998,CHEMBL214,serotonin_1a_receptor,False,False,False
CN1CCN(c2cccc3c2C(=O)CCN3S(=O)(=O)c2ccc3ccccc3c2)CC1,6.48,1,nM,CHEMBL1642117,-6.48,2.5199999999999996,CHEMBL214,serotonin_1a_receptor,False,False,False
CN1CCN(c2nc3cc(-c4ccccc4)sc3n3cccc23)CC1,5.31,1,nM,CHEMBL62366,-5.31,3.6900000000000004,CHEMBL214,serotonin_1a_receptor,False,False,False
CN1CCN(c2nc3cc(C(F)(F)F)ccc3n3cccc23)CC1,7.33,2,nM,CHEMBL27403,-7.33,1.67,CHEMBL214,serotonin_1a_receptor,False,False,False
CN1CCN(c2nc3cccnc3n3cccc23)CC1,7.01,1,nM,CHEMBL54914,-7.01,1.9900000000000002,CHEMBL214,serotonin_1a_receptor,False,False,False
CN1CCN(c2nc3ccsc3n3cccc23)CC1,6.93,1,nM,CHEMBL65974,-6.93,2.0700000000000003,CHEMBL214,serotonin_1a_receptor,False,False,False
CN1CCN(c2nc3sc(-c4ccccc4)cc3n3cccc23)CC1,4.81,1,nM,CHEMBL65669,-4.81,4.19,CHEMBL214,serotonin_1a_receptor,False,False,False
CN1CCN(c2nc3sccc3n3cccc23)CC1,7.28,1,nM,CHEMBL302225,-7.28,1.7199999999999998,CHEMBL214,serotonin_1a_receptor,False,False,False
CN1CCN2c3ccccc3Cc3ccccc3C2C1,6.4,2,nM,CHEMBL6437,-6.4,2.5999999999999996,CHEMBL214,serotonin_1a_receptor,False,False,False
CN1C[C@H](CNC(=O)OCc2ccccc2)C[C@@H]2c3cccc4c3c(cn4C)C[C@H]21,8.39,1,nM,CHEMBL19215,-8.39,0.6099999999999994,CHEMBL214,serotonin_1a_receptor,False,False,False
